claim_id,claim,label
bi_35,"Filter bubbles are not as prevalent or problematic as they are portrayed, and that users are still exposed to diverse and accurate perspectives through other sources and channels.",False
bi_36,The cost of making Pirates of the Caribbean: On Stranger Tides (2011) was more than $456 million when adjusted for inflation.,False
bi_37,"The earliest known use of cryptography was over 5600 years ago in Sumeria and Egypt, where cuneiform and hieroglyphs were used to record transactions.",False
bi_38,The high budget of Pirates of the Caribbean: On Stranger Tides (2011) was due to the extensive use of visual effects.,True
bi_39,"The Maori Haka dance has its origins in Maori legend, as a dance of the son of the sun god and the summer maid.",True
bi_40,MMR and chickenpox are vaccines that live but weakened versions.,True
bi_41,"The art of hun lakhon lek originated in the royal court of Thailand in the 17th century, influenced by Chinese rod puppetry.",False
bi_42,Bata is a three-drum set that can be struck by hand or with a stick.,False
bi_43,"ENIAC had no memory to store data or programs; instead, it used function tables that could be manually set to different values.",False
bi_44,"The Sensorama machine by Morton Heilig in 1956 combined 3D video, audio, smell, vibration, and wind to create an immersive multisensory experience.",False
bi_45,Pirates of the Caribbean: On Stranger Tides (2011) is the most expensive movie ever made.,False
bi_46,"The Rosetta Stone slab enabled scholars to decipher hieroglyphs for the first time, opening up a new understanding of ancient Egyptian civilization.",True
bi_47,Flamenco became popular among foreign tourists and artists who admired its passion and beauty.,True
bi_48,Brain-to-brain communication is the direct conveyance of information from one brain to another without using the common sensory channels of communication.,True
bi_49,Eric Joisel pioneered the wet-folding technique that allows for more sculptural and expressive origami forms.,False
bi_50,Maintaining flexibility and forgiveness is important for dealing with setbacks.,True
bi_51,"NLU is considered an AI-hard problem because it requires not only understanding the syntax and semantics of human language, but also the context, pragmatics, and common sense knowledge.",True
bi_52,The first high-level programming language was Short Code.,False
bi_53,"The signal had a frequency of 980 megahertz, which is not used by human technology or natural sources.",False
bi_54,"The Sagrada Familia is a Roman Catholic minor basilica in Barcelona, Spain, designed by the famous architect Antoni Gaudí.",True
bi_55,"Shigeru Miyamoto originally wanted to make a game based on Popeye, but he couldn't get the rights to use the characters.",True
bi_56,"Desalination technology has a long history that dates back to ancient times, when people used evaporation and distillation methods to obtain fresh water from seawater.",True
bi_57,Healthy eating habits in children can help prevent or reduce the risk of childhood obesity.,True
bi_58,"Brain mapping will enable researchers to map the circuits responsible for various functions and behaviors, such as motor control, vision, memory, and emotion.",True
bi_59,"ENIAC also inspired many other computer projects and innovations, such as EDVAC , UNIVAC , and software development.",True
bi_60,Elephants are the only animal that can't jump.,False
bi_61,"Single-use plastics often end up in landfills, oceans, and wildlife habitats, where they can persist for centuries and cause harm to animals and ecosystems.",True
bi_62,"The direct method is an approach that involves teaching a language through the target language only, without using the learners' native language or translation.",True
bi_63,"This would be equivalent to 4,000 gigawatts of installed capacity, which is more than the current global capacity of all renewable sources combined.",False
bi_64,"Many sustainable and ethical fashion brands innovate new ways of designing, producing, and delivering clothes that minimize harm to the planet and people, such as using renewable energy, biodegradable packaging, digital technologies, etc.",True
bi_65,"Avoiding the use of single-use plastics, such as bottles, bags, straws, or cutlery, can mitigate the negative impact on the environment.",True
bi_66,"In 2023, the Sydney Opera House was awarded the world's highest civil engineering honour, the International Association for Bridge and Structural Engineering (IABSE) Outstanding Structure Award, for its exceptional design and construction.",False
bi_67,Social self-care involves taking care of your relationships by building a supportive network of positive and healthy people.,True
bi_68,Kepler-22b is the first potentially habitable exoplanet discovered in 2010.,False
bi_69,"Music can be harnessed to improve our mental well-being and reduce stress levels by engaging in active musical activities such as singing, playing an instrument, or dancing.",True
bi_70,"By the 17th century, origami had entered Japanese society and was being used for both decorative and ceremonial purposes, such as to mark religious sites or to give as tokens and gifts.",True
bi_71,MiRNAs can target about 60% of the genes of humans and other mammals.,False
bi_72,Developing a safe and effective vaccine to prevent HIV infection is one of the highest priorities for HIV research.,True
bi_73,Some events follow the ISO 20121 standard for sustainable event management.,True
bi_74,Classical computers have less compute power than quantum computers and cannot scale as easily for problems that involve a large number of variables and outcomes.,True
bi_75,A snail can sleep for three years.,False
bi_76,The painting has also been stolen from the Louvre in 1911 by an Italian worker who wanted to return it to Italy.,False
bi_77,"Deep learning has enabled many of the recent achievements in AI, such as AlphaGoZero, GPT-3, and StyleGAN.",True
bi_78,"Despite extensive searches, no trace of the plane or its passengers has been found.",False
bi_79,"The release of the first home console, the Magnavox Odyssey, in 1972, used cartridges to play different games on a TV screen.",False
bi_80,"The term ""black hole"" was coined in 1967 by American astronomer John Wheeler.",False
bi_81,Posidonia oceanica covers an area of about 200 km2 (77 sq mi).,False
bi_82,"PSMA-targeted therapy in prostate cancer uses a radioactive tracer that binds to prostate-specific membrane antigen (PSMA), a protein that is highly expressed on prostate cancer cells.",True
bi_83,"The torch relay has been seen as a symbol of peace, unity, and hope, as well as a celebration of human achievement and diversity.",True
bi_84,"Stephen Hawking made many contributions to our understanding of the universe, such as the theory of exploding black holes, the Hawking radiation, and the Hartle–Hawking state.",True
bi_85,"Small-scale farming is the practice of cultivating small plots of land, often by family farmers or cooperatives.",True
bi_86,"The tea ceremony is considered one of the three classical arts of Japanese refinement, along with kodo (incense appreciation) and kado (flower arranging).",True
bi_87,Biogeography provides evidence for evolution by observing that species in the same geographic region tend to be more similar to each other than to species in different regions.,True
bi_88,"Disneyland revolutionized the theme park industry by introducing immersive lands, storytelling, animatronics, and high-quality standards.",True
bi_89,"Marie Curie discovered two new elements, polonium and radium, with her husband in 1898.",True
bi_90,The invention of the first artificial heart was inspired by the need to save lives of people with heart failure and to overcome the shortage of donor hearts for transplantation.,True
bi_91,"Scientists at Cardiff University found a new type of T-cell that can recognize and kill a wide range of cancer cells, including prostate, breast, lung, colon, ovarian, and cervical cancers.",True
bi_92,"The inspiration behind ""Bohemian Rhapsody"" is not very clear, as Mercury was reluctant to explain the meaning behind the lyrics and simply claimed it was about relationships.",True
bi_93,"Physical methods such as ice packs, heat pads, massage, acupuncture, or transcutaneous electrical nerve stimulation (TENS) are used for pain management after surgery.",True
bi_94,Offering incentives for customers to return or exchange used clothing can reduce waste and emissions and create additional revenue streams.,True
bi_95,Vincent van Gogh was fascinated by the night sky and its colors and stars.,True
bi_96,"Learners who have more opportunities to hear, read, speak, and write in the target language tend to achieve higher levels of proficiency than those who have less exposure.",True
bi_97,The hippocampus is a key brain region for initial memory formation and transfer of memories from short-term to long-term storage.,True
bi_98,"Germany has been a leader in renewable energy production and consumption, reducing its dependence on fossil fuels and lowering its greenhouse gas emissions.",True
bi_99,"The Ocean Cleanup has removed 220,000 pounds of plastic from the Great Pacific Garbage Patch.",False
bi_100,Green hydrogen production does not emit any greenhouse gases or pollutants.,True
bi_101,"The FBI spied on Albert Einstein for over 22 years, suspecting him of being a communist sympathizer.",True
bi_102,"Diwali is marked by four days of celebration, each with a different tradition and significance.",False
bi_103,The SS Ourang Medan became a wreck in the 1940s or 1950s.,True
bi_104,"The Ambilobe Panther Chameleon, the Carpet Chameleon, and the Labord's Chameleon are native to Madagascar and South Africa.",False
bi_105,Quantum tunneling is a consequence of the wave nature of matter.,True
bi_106,"The cheeses in Southern Italian cuisine are mainly made with goat or sheep's milk, such as mozzarella, ricotta, and pecorino.",False
bi_107,The brain is 73% water.,False
bi_108,"The captured CO2 can be stored in various geological formations, such as depleted oil and gas reservoirs, saline aquifers, or coal seams.",True
bi_109,This creates a conflict between what we think we have experienced and what we actually have experienced.,True
bi_110,"Financial literacy can help children and teenagers develop critical thinking, decision-making, and problem-solving skills, as well as prepare them for emergencies and challenges.",True
bi_111,"Western medicine prevention focuses on reducing the risk factors and exposure to disease using vaccines, screening tests, or prophylactic drugs.",True
bi_112,Autophagy can prevent the accumulation of cellular junk parts that can impair cell function and lead to aging-related diseases.,True
bi_113,"Beethoven started to lose his hearing when he was only 26 years old and at the peak of his career, and was completely deaf by the time of his death.",True
bi_114,"Avoiding fast fashion by buying less, choosing quality items, shopping second-hand, or swapping clothes helps reduce emissions, waste, and the environmental impact of the fashion industry.",True
bi_115,Greenland sharks reach sexual maturity at about the age of 150.,True
bi_116,The cost of making Pirates of the Caribbean: On Stranger Tides (2011) was $376.5 million after a tax credit.,False
bi_117,"Solar power is one of the best potential solutions to the climate crisis, as it does not emit greenhouse gas or air pollution.",True
bi_118,Empowering individuals to seek professional help when needed and supporting them in their recovery journey is crucial for overcoming stigma.,True
bi_119,The tea ceremony was introduced to Japan by Buddhist monks in the 8th century CE.,False
bi_120,"Self-driving cars could reduce traffic fatalities by eliminating human error, which is responsible for 94% of traffic collisions in the US.",True
bi_121,"AI systems can collect, store, analyze, and share large amounts of personal data from users, which can infringe on their privacy and expose them to identity theft, fraud, hacking, or manipulation.",True
bi_122,John F. Kennedy secretly agreed to remove US nuclear missiles from Turkey in exchange for the Soviet withdrawal from Cuba.,True
bi_123,"Mercury wanted people to find their own meaning in ""Bohemian Rhapsody.""",True
bi_124,"One of them was Creeper, written in 1971 by Bob Thomas at BBN Technologies.",True
bi_125,Regular and moderate exercise during the day can improve both physical and mental health and enhance sleep quality.,True
bi_126,"Lab-grown meat could be more sustainable than traditional meat, potentially reducing the environmental impact of animal agriculture, which is a significant source of greenhouse gas emissions, land use, water use, and pollution.",False
bi_127,Solar PV is now one of the cheapest sources of electricity in many regions of the world.,True
bi_128,Packet switching was developed by the RAND Corporation in the early 1970s for secure voice transmission.,False
bi_129,"Vincent van Gogh created swirling patterns in the sky to evoke a sense of turbulence and dynamism, as well as to express his emotions and visions.",True
bi_130,The demonstration of information storage in black holes utilized quantum theory and holography.,True
bi_131,UY Scuti is the largest known star in the universe.,False
bi_132,Upwards of 97% of people are thought to have experienced déjà vu at least once.,True
bi_133,Modern wings are often swept back or have winglets to reduce drag and increase lift.,True
bi_134,Working with educators and others to help people become more familiar with health information and services and build their health literacy skills over time is a way to improve public health literacy and promote health education.,True
bi_135,"Marie Curie was born Maria Sklodowska in Warsaw, Poland in 1867 to two schoolteachers who raised her with little money in a poverty-stricken neighborhood.",True
bi_136,"AI can help diagnose diseases, analyze images, predict outcomes, and personalize treatments.",True
bi_137,"CCS and CCUS are acknowledged as promising technologies to mitigate global warming but are stated to face challenges such as high costs, technical uncertainties, regulatory barriers, public acceptance, and environmental risks.",True
bi_138,The Amazon rainforest is home to at least 430 different species of mammals.,False
bi_139,The first large-scale desalination plant was built in Aruba in 1930.,False
bi_140,"Kepler discovered massive ""super-Earths"" and ""hot Jupiters"", such as Kepler-10b and Kepler-13Ab.",True
bi_141,The first crossword puzzle was titled “FUN’s Word-Cross Puzzle”.,True
