claim_id,claim,label
hover_34,"Sledge is a journalist for a magazine headquartered in the city which is home to the Long Center for the Performing Arts, Texas. That magazine had an article by Skip Hollandsworth that was adapted into the film Love's Deadly Triangle: The Texas Cadet Murder.",false
hover_35,"The Red Butte Creek oil spill occurre din a pipeline that was owned by Chevron Corporation, the successor company to Standard Oil.",true
hover_36,"An author wrote the novel ""Every Man Dies Alone"" which inspired the German film Everyone Dies Alone. That author and John Buchan are not from the same country.",true
hover_37,"William Zabka, who was born on October 21, 1965, appeared in the 2014 American drama film Where Hope Grows.",false
hover_38,Irma Voth is the fifth novel by a Spanish author. That Spanish author and another poet are not from the same country. This other poet was born in the Palacio de las Dueñas.,false
hover_39,"John Morgan, worked on the National Museum of Crime & Punishment, was born in the 50s.",true
hover_40,"The 2014 All-Pac-12 Conference football team featured players from the team led by second-year head coach Mark Helfrich, who led his team to the conference title.",true
hover_41,"The female star of the group on the same label as T-Pain and Akon, best known for performing in a television show.",true
hover_42,Cathy Berberian and Dickran Tevrizian do not share the same profession.,true
hover_43,The MVP of the game Red Flaherty umpired was elected to the Baseball Hall of Fame.,true
hover_44,"Abigail Breslin had roles in the movies ""Janie Jones"" and 2011 horror hilm ""Signs"".",false
hover_45,"Cooking Light"" and ""Vibe"" are not both magazines.",false
hover_46,The star of My First Mister also played the first wife of Latka Gravas on Taxi.,false
hover_47,"The Danish actress Lillo-Stenberg performed in Anton Checkhov's ""Three Sisters"" as well as a three-act play written by Henrik Ibsen set in the birthplace country of weightlifter Leif Jenssen around 1879. She is the sister of Frøydis Armand.",false
hover_48,"The language spoken by some residents of Tamacine, traditionally written with the ancient Libyco-Berber script, is closely related to the Malinke and Teggargrent languages.",false
hover_49,James Vernor created the soft drink that is older than  another drink. The other drink was formulated by Charles Elmer Hires.,true
hover_50,The author of Vision in White and Elizabeth Hardwick share a profession.,true
hover_51,Nada Surf and Madina Lake play alternative rock music.,true
hover_52,The spy imprisoned in the state of Indiana was the master access list for the Timberwind project.,true
hover_53,James Mulgrew is the star of the 2011 comedy sketch show And There's More.,false
hover_54,"The birthplace of professional squash player, Scott Arnold, is the most populous city in Australia and Oceania, and the birthplace of a silver and bronze medalist from the summer 1992 Barcelona Paralympics.",false
hover_55,T the band Comeback Kid took their name form a newspaper headline about the current NHL team owner who played for the team that won Stanley Cup in 1992.,true
hover_56,According to the 2011 census the population of the city where Royal Wahingdoh F.C. are based is not 143007.,false
hover_57,"The Swiss hockey player, Nico Hischier, was picked first in the 2017 NHL Entry Draft held in Miami.",false
hover_58,The Swan of Catania was taught by an Italian composer. This composer also taught Salvatore Agnelli in the 1950's.,false
hover_59,In 1998 and 1999 the driver of the McLaren MP4/13 won the Formula One World Champion.,true
hover_60,The historical film drama based on the true story of Colonel Charles Horman won The Palme d'Or in 1982.,false
hover_61,The tennis player Květa Peschke is younger than John Newcombe.,true
hover_62,The producer and star of Aag (1948 film) and Mike Cahill share the profession of film director.,true
hover_63,Jack Ridley is the name of the aeronautical engineer who was depicted in the movie The Right Stuff.,true
hover_64,"Steve Albini sings for the band from Savannah, Georgia. Gina Gleason is their lead guitarist.",false
hover_65,"The singer of ""Feel the Passion"" won the major Albanian musical event hosted by Palace Of Congresses. It was composed by Aurela Gaçe and with lyrics by Sokol Marsi.",false
hover_66,Walker Smith Jr. is the birth name of Meri Ladli's director's favorite heavyweight boxer.,false
hover_67,The Companions were the first of the type of 19th century cavalry that the 4th Infantry Division of the Russian Empire were.,false
hover_68,This organism and Panax are both plant genera. The Africa named after the organism is part of Port McArthur Tidal Wetlands System.,false
hover_69,"Kevin ""Jack"" Haugrud was the acting United States Secretary of the Interior, serving since the end of the Obama administration on January 20, 2017 until the swearing in of Ryan Zinke, an American Republican politician and businessman, on March 1, 2017.",false
hover_70,The author of What is Property  was a member of French Parliament. He inspired a political group founded by George Valois and James McDonagh.,false
hover_71,"Andy García played the crime boss considered the father of modern organized crime in the 1997 drama film that the song ""So Good"" by Davina (R&B singer) became the theme song for.",true
hover_72,"The critically acclaimed film, that Buddy Baker scored in 1975, is a Walt Disney film. It was produced first before the film that featured Bruce M. Fischer as Mr. Coogar.",false
hover_73,"The creator of Danger Man has the occupation of producer, director, and writer. The man that voiced the cartoon character Eric Cartman shares the same occupations.",false
hover_74,"Michael Haneke is a film director. So is the man who directed Welcome, or No Trespassing.",true
hover_75,"Ian Hunter from Mott the Hoople was born before the band member that released the album Dixie Chicken. That band member had the song ""Ride Like the Wind"" dedicated to him.",true
hover_76,"Chris Breen (editor), was senior editor at division of International Data Group, publishes Macworld, a magazine that was created before Soaps In Depth.",true
hover_77,"The South African record producer DJ Maphorisa collaborated with a contemporary Nigerian Rapper on a song. A British singer sang that song. This British singer featured on a song ""Should've Been Me"".",false
hover_78,"Darryl Kubian's ""O for a Muse of Fire"" is based upon the events surrounding the historical Battle of Agincourt (1415).",true
hover_79,"The artist, co-creator of short-lived Nickelodeon series ""Robot and Monster"" with Dave Pressler, co-wrote the teleplay of the episode that was part of the sixth season of an animated show.",true
hover_80,Never a Dull Moment and another film do not both Star Sally Rogers. The actor Wiley Harker appeared in this other film in which Sally Rogers does not star.,false
hover_81,"The network that a show, which has a total of 52 episodes between the Nickelodeon and Ethos Sagas, 
 plays on in South Africa reaches 1.5 million households.",false
hover_82,"The capacity of the stadium that is the home ground of the team that Aamer Iqbal (cricketer, born 1990) played for is 27,000.",true
hover_83,The genus for Monstera acuminata does not have more species than Cercis.,false
hover_84,Semitic neopaganism attempts to reconstruct the old religious traditions of the Christian group that are described as semi-nomadic and speak the Semitic language.,false
hover_85,"Four Shores, is an album from the Latvian band Brainstorm, Lonely Feeling"" is a song dedicated to Swedish-born American film actress, Greta Garbo, during the 1920s and 1930s.",false
hover_86,"The Day After, a 1982 film that aired in 1983, was the seventh highest rated non-sports show and featured a Kansas state highway. The De Soto High School (Kansas) is located off this highway.",true
hover_87,"The writer of the film, Joggers' Park,  is involved in film. So is the writer of ""Who's Your Neighbor?"".",true
hover_88,"On January 30, 2017, Elaine Duke was nominated by President Donald Trump to become the first female United States Deputy Secretary of Homeland Security under a man born in 1950.",false
hover_89,The producer of the company Neal Street Productions directed the TV series based on Jennifer Worth books. He and 38 year old Ruby Yang share the profession of filmmaker.,false
hover_90,The American web television series that features an actress who appeared in Homecoming (2009 film) stars Alex Wise playing the character Kyle. It is set in the fictional Marvel Cinematic Universe.,true
hover_91,This actor starred in the 2010 American Drama film Case 219. He was also part of the ensemble cast of the 1995 American black comedy and psychological horror film from 1995 that Biff Yeager was in.,true
hover_92,"The man who created the TV series ""Hippies"" alongside Ted Night, was the creator of the Ash Atalla-produced sitcom for UK Channel 4.",false
hover_93,"David May founded the company that the shop, that was an anchor store for Simi Valley Town Center when it opened, is a subsidiary of.",true
hover_94,The railroad that built the High Bridge ceased to operate in March 1996.,false
hover_95,"""Curtain Falls"" has background music that is almost identical to that of the song by the American rapper Coolio that is on his number-one greatest hits album ""Fantiastic Voyage"" and samples from a Stevie Wonder song.",false
hover_96,Queen Medb of Connacht made her invasion in a province in the north of the island of Ireland. The Scots language is spoken in this area.,true
hover_97,Vladimir Igorevich Arnold did not die after the man who coined the term transfinite number.,false
hover_98,"Arthur White (born 1933) is an English stage and screen actor, best known for his occasional role as police archivist Ernie Trigg in the crime drama ""A Touch of Frost"", alongside his real-life younger brother. Arthur's brother is best known for his portrayal of Derek ""Del Boy"" Trotter, in the British television series written by John Sullivan.",true
hover_99,Gwallog ap Lleenog  has long been considered a probable sixth-century king. In the early 7th century the city in England he was king of the sub-Roman state  where St. John's Centre is located.,true
hover_100,The 2004 World Series of Poker gold bracelet holder had the Commissioner position in the 2011 competition in which poker player Michael McDonald youngest person to win an event.,true
hover_101,"A supporting actor from the comedy Open Grave is best known for his roll in The Vampire Diaries, a CW show. That show eventually spun off into ""The Originals"".",false
hover_102,"The plane that acrobat Grant Morton made his first skydive from, was an early pusher biplane designed by the Wright brothers, inventors and aviation pioneers who are credited with building the world's first successful airplane.",false
hover_103,"The Canadian hockey player, Nico Hischier, was picked first in the 2017 NHL Entry Draft.",false
hover_104,China Blue was released before the 2015 film Mary Anne Franks co-produced.,true
hover_105,The 23-year-old vocalist from The Longshadows and Adrienne Bailon are of the same nationality.,false
hover_106,Both this horror-fiction writer and Sylvester Stallone work in the film industry. This writer wrote and directed The Cave of the Yellow Dog.,false
hover_107,"The Devonwood Bike Trail serves the shopping mall in Windsor, Ontario, Canada and Windsor Airport.",true
hover_108,David Knox is the former Chief Executive Officer and Managing Director of a company owned predominantly by nationals of Australia.,true
hover_109,"Shannons Pond Seaplane Base is 3 mi west of an airport. Merlin Airways, Inc. is a cargo airline based in another airport. Both airports handle civilian (passenger) service.",true
hover_110,"Roberto Gil Zuarth served as private secretary to Mexican politician Felipe Calderón, a member of the PAN party.",false
hover_111,"Skyler Elizabeth Day (born August 2, 1991) is an American film actress and singer, best known for her recurring roles as Maggie Ritter on the series ""Gigantic"", on TeenNick is an American digital cable and satellite television channel that is owned by Nickelodeon Group, a unit of the Viacom Media Networks division of Viacom, aimed primarily at teenagers aged 13-18.",false
hover_112,"The first name, of the founder and owner of the Poker Hall of Fame's, father is Lester.",false
hover_113,"Unlike the band that released the song Casual Sex, Human Drama had only one constant member.",true
hover_114,The place where Doc Watson (baseball) was born is named after the only Catholic signatory to the Declaration of Independence. The estate of that person is which Homewood Field is named for.,true
hover_115,The most notable building that was built by Hedden Construction Company has two addresses and the smaller 432 Park Avenue building doesn't.,false
hover_116,SS Cap Polonio's destination port was the leading transshipment point for foreign trade of Argentina in South America.,true
hover_117,Pierre-Joseph Proudhon was a member of French Parliament that inspired a political group founded by George Valois and Adolphe Thiers.,false
hover_118,"The Canadian music duo, who released a song called ""Devils Ball"", released their best known single ""The Captain of Her Heart"" in 1986.",false
hover_119,This athlete and Fabrice Santoro were both professional tennis players. The French athlete won the title at the 1984 Bavarian Tennis Championships – Singles.,false
hover_120,"The South African record producer DJ Maphorisa collaborated with a contemporary Canadian Rapper on a song. Kyla, a British singer, sang that song.",true
hover_121,"Craig Thomas is a scriptwriter whose credits include the sitcoms ""Vice Principals"" and ""American Dad!"", which both premiered in 2005.",false
hover_122,I Like Chopin is a song of the genre of music that was popular from the late 1970s to late 1980s. Included in that genre is the hit song Velfarre 2000 by the artist Bazooka Girl.,true
hover_123,Horton Foote and David Foster Wallace are not both playwrights.,true
hover_124,"Icahn Enterprises L.P. is an American conglomerate company which is a subsidiary of the company that sold Golden Nugget Atlantic City to Landry's, Inc., in February 2011.",true
hover_125,The comedic film A Shocking Accident won an Academy Award for Best Live Action Short at the award ceremony in 1983. That ceremony was held in the Music Center in the city where actress and fashion designer Cindy Ambuehl was born.,false
hover_126,This Olympian was referenced in the song Detail (record producer) is known for producing. They were undefeated since the Athens games with 28 medals.,true
hover_127,"The magazine Gerald Peary is a critic-at-large for covers cultural events in Greater Boston. The food and wine magazine co-founded by Cecilia Dean, does not.",false
hover_128,A single of Release the Stars which peaked at number 54 was written by Rufus Wainwright.,true
hover_129,The leader of the Farmers' Association's successor held office between 7 June 1926 to late1926.,true
hover_130,"At the awards ceremony where Rudaali was selected as the Indian entry for the Best Foreign Language Film but, was not accepted as a nominee, the awards for technical achievements were presented by host Laura Dern who was nominated for Nici Sterling for ""Rambling Rose"".",false
hover_131,Trần Ích Tắc lived in a city after failing to return as The Book of Mormon. This city and a city that Kaihua County is under the jurisdiction of are both cities located in China.,false
hover_132,"Brown University is a private school, the school represented by the 1991 California Golden Bears football team in the 1991 NCAA Division I-A football season, is not.",true
hover_133,French people are referring to African ancestry or Afro-Caribbean when they use the term banlieues.,true
hover_134,The rabbi who asked Rabbi Dovid Povarsky to join the previous two heads of the institute was a Torah and Talmudic scholar.,true
hover_135,Trần Ích Tắc lived in a city after failing to return as King of Annam. This city and Quzhou are both cities located in China.,true
hover_136,Inglis Barracks bombing was the first IRA attack in England since a bombing thats purpose was to kill Prime Minister Margaret Thatcher.,true
hover_137,"Brainerd Lakes Regional Airport and the airport that the M-553 (Michigan highway) connects with Marquette, are not located in Europe.",true
hover_138,Ian Botham was a cricketer he was active from 1974–1993 and had a strong performance in the tour by the Australian cricket team in England in 1981.,true
hover_139,"David May founded the company that the shop, that was an anchor store for a shopping center when it opened, is a subsidiary of. KWSV-LP had a studio in this center.",true
hover_140,The band that made the EP Harmonic Generator and The Black Crowes are both rock bands.,true
hover_141,"Fort Snelling, located in Hennepin County,  spurred growth of Saint Paul.",true
hover_142,"The producer of the company Neal Street Productions directed Call the Midwife. That producer and the director of My Voice, My Life share the profession of filmmaker.",true
hover_143,"The bestselling novelist Howard Melvin Fast wrote under the pen name Walter Ericson, not the author of Like Water for Chocolate, published in 1989.",false
hover_144,"There are seven players in the club in which the quarterback who features on the cover of NBA 2K16 of the Golden State Warriors, became part of in the 2015-2016 NBA season.",false
hover_145,"The language spoken by some residents of Tamacine, traditionally written with the ancient Libyco-Berber script, is closely related to the Tumzabt and Mervyn A. Jaspan languages.",false
hover_146,Eric Patrick Clapton has been reported on more lists than Ann Wilson.,false
hover_147,"Tjeerd Eize Korf, a Dutch professional golfer from Flevoland, is the twelfth chairman of the Netherlands.",false
hover_148,"According to the 2011 census the population of the city where Royal Wahingdoh F.C. are based is 143,007.",true
hover_149,"Dan Rowan, star of the Maltese Bippy, died in 1987.",true
hover_150,"The actress who had the role of Summer Shaw in the soap opera ""Hollyoaks"" played Julian Lloyd Webber in a musical written by this English comedian, author, playwright, actor, and director. He is also the writer of ""The Young Ones"". The musical was composed by Andrew Lloyd Webber with lyrics by Glenn Slater.",false
hover_151,The builder of Shadow Creek Golf Course is an American real estate developer. The builder also owns the Encore hotel and casino in the town where Carolyn Goodman (politician) is mayor.,true
hover_152,"Arthur White (born 1933) is an English stage and screen actor, best known for his occasional role as police archivist Rodney in the crime drama ""A Touch of Frost"", alongside his real-life younger brother. Arthur's brother is best known for his portrayal of Derek ""Del Boy"" Trotter, in the British television series written by John Sullivan.",false
hover_153,Europe countries utilize the ECTS grading scale that Norway adopted in 2015.,false
hover_154,A battle came before the fight where Agat Invasion Beach was a landing site. Hoffman Farm was used as a hospital and airfield during this battle.,false
hover_155,"Max Rose is a 2016 American drama film starring Jerry Lewis in his starring film role since 1995's. The writer of Lewis's starring 1995 role also directed and produced it. ""BIlly Bob"" Thornton is an American musician; he is not.",true
hover_156,"The musical that featured the song ""The Next Time,"" starred David Kossoff who won a MC Miker G & in 1954.",false
hover_157,The Swan of Catania was taught by an Catanian composer. This composer also taught  Salvatore Agnelli.,false
hover_158,"Adam McKay co-authored ""Ant-Man"" with Joe Cornish and served as head writer for ""Saturday Night Live"".",false
hover_159,Fletcher Sibthorp painted this ballet dancer. London Coliseum in St. Martin's the London Coliseum often hosts the group for who she is a principal dancer with.,true
hover_160,"Kevin Bacon, an actor born in 1958 starred in the movie """"Sports Night"""". He also starred in a 1994 film produced by the person who directed  the 1983 film ""Second Thoughts"".",false
hover_161,"Polka dance music inspired the band, ""The Kabalas"".",true
hover_162,A singer appears on the soundtrack of a film directed by Avdhoot Gupte. She also appears on the soundtrack of Galgale Nighale.,false
hover_163,"The birthplace of American engineer Alfred L.Rives is a plantation near Monticello, the primary residence of a president.",true
hover_164,"The group that has the song ""Sucked Out"", and Collective Soul are both bands.",true
hover_165,The author of the fantasy book Dark Slayer is American.,false
hover_166,The language spoken by some residents of the commune that ancient town Tamellaht is a part of is traditionally written with the ancient Libyco-Berber script. It is closely related to the Tumzabt and Teggargrent languages.,false
hover_167,Juniper and Indigofera do not belong to the cypress family Cupressaceae.,true
hover_168,The people who migrated during the time when Swallow-tailed Hems and Flying Ribbons clothing were popular are the world's largest people group. Their customs and etiquette are the traditional behaviors observed while eating in Greater China.,true
hover_169,"St Mary's School in Pune, India was run for over 100 years by The Community of St Mary the Virgin (CSMV) which was started by the Reverend William John Butler.",true
hover_170,The sitcom Community aired on NBC and Yahoo. Community had a character named Michelle Slater (played by American actress who starred in the film Midnight Bayou).,true
hover_171,"Huáng bǎi is the bark on a species of tree. That tree species and Boltonia belong to the taxonomical category, genus.",true
hover_172,The venue that the Louisville Thunder played its home games at and Freedom Hall are landmarks of Louisville.,true
hover_173,"The writer whose short story influenced ""An Osaka Story"", and David Wall are not from the same country.",false
hover_174,Paul Ziert recruited the husband of the an olympic gymnast. This olympic gymnast was the first to be awarded a perfect score of 10.0.,true
hover_175,"""He Stopped Loving Her Today"" is the best known song of the artist who originally recorded the metal song ""A Thousand Times a Day"".",false
hover_176,"An North American record label released the single, ""Coffee Shop."" It also released Excuse My French in 2013.",false
hover_177,Dachshunds race annually for a state title as part of a post-season NCAA Division I Football Bowl Subdivision college football game.,false
hover_178,"The Northern Ireland town where Roy Knight was born, founded in 1620, is the birthplace of one of the final four contestants from the seventh UK series of ""the ""Finalist Island"""".",false
hover_179,The 2014–15 Missouri Tigers women's basketball team's head coach replaced Cindy Stein.,true
hover_180,The film starred Kim Dong-Wook and supporting actor Sung Gong-il. It was released in 2009 and was the second most attended film of the year in South Korea.,true
hover_181,"The star of Resurrected (film) had a performance in the film Macbeth as King Duncan, father of Malcolm and Donalbain.",true
hover_182,One of the Course Directors of the UEA Creative Writing Course is both a poet and a novelist. Unlike the author of The Things They Carried. Which is a collection of linked short stories about a platoon of American soldiers fighting on the ground in the Vietnam War.,true
hover_183,"Petals on the Wind is a 2014 Lifetime movie sequel of the film directed by Marty Collins which starred the ""Mad Men"" actress Kiernan Brennan Shipka.",false
hover_184,Forests of this genus are characteristic to the Alpokalja region. The genus has more hearty species than does the Chelone genus.,false
hover_185,"In 1975–76, Seattle SuperSonics soccer team lost to a team based in the US state of Arizona.",false
hover_186,Michael Kemp Tippett wrote his music more recently than the composers that made Épicure (opera).,true
hover_187,"A waterway's dam completed on July 30, 2012 was inaugurated by Mexican politiician and President of the country Felipe de Jesús Calderón Hinojosa from 2006-2012. This waterway is one of the biggest in Nayarit, Mexico along with The Mololoa River.",false
hover_188,The female star of this film is best known for her role Jaime Sommers. The film was made by Silver Pictures.,true
hover_189,"The actress who had the role of Summer Shaw in the soap opera ""the Adelphi Theatre"" played Meg Giry in a musical written by this English comedian, author, playwright, actor, and director. He is also the writer of ""The Young Ones"". The musical was composed by Andrew Lloyd Webber with lyrics by Glenn Slater.",false
hover_190,"The Wien Liesing railway station opened in the same month as this railway, It runs from Vienna to Graz and the border with Slovenia at Spielfeld via the first mountain railway built in Europe to use standard gauge track.",true
hover_191,"The Bengali rock bands, one that recorded In the Pursuit of Leisure, and Against the Current gained mainstream fame in the 1990's.",false
hover_192,The company founded by Bob Stiller in 1993 specializes in coffee. The company which PICkit is a family of programmers for PIC microcontrollers was made does not specializes in.,true
hover_193,"The magazine, for which Larry Ivie provided painted covers for early issues, ended its publication two years before Right On.",false
hover_194,"Ian Hunter from Mott the Hoople was born before the band member that released the album Dixie Chicken. That band member had the song ""Ride Like the Wind"" dedicated to him and his wife.",false
hover_195,"Senator Ted Kennedy helped dedicate a new office at the location to his maternal grandfather, who was leader of the Royal Rooters, on St. Patrick's Day in 1988.",true
hover_196,"The population of the only Northern town that starts with an ""E"" that Nokomis Regional High School accepts students from is 1,246.",false
hover_197,"""Black Maverick"" is a biography of the founder of the Regional Council of Negro Leadership, an American civil rights leader, fraternal organization leader, entrepreneur and surgeon.",true
hover_198,"Pat McLaughlin's co-writer on Songs About Rain has co-written songs with Taylor Swift including Teardrops on My Guitar and ""You Belong with Me"".",false
hover_199,The wolf pack football team represented the University that Nevada Sagebrush is a publication from.,true
